Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Price_log
61957.15430368169,7.841080501837604,7.472966963481972,4.19,38448.49148202493,1338044.383312593,14.106720437863837
71123.43281553731,6.685810937211534,6.169238369795872,3.43,44020.14410184685,1417870.982736731,14.164667701841257
55202.705470425964,4.375933244174512,8.259044318322896,3.4,28424.951645910685,796389.4379566306,13.58784484451626
79298.12200821388,7.1882081346869215,5.336841155637915,3.44,15753.266638486408,1310207.133039433,14.085696562739988
65070.56700870923,7.143558507159831,5.5797660549495385,4.3,24852.565152917232,994897.7277644676,13.810396229819439
68494.98255210553,7.230364893023652,7.265462684498114,5.46,13998.57120519688,1202987.8293471355,14.000319709250475
55702.20537617496,5.551957131761892,5.64855539650755,3.08,40087.79561436488,768751.9005440959,13.552524871161237
57233.60849235336,7.893834161357629,6.036621215250689,2.27,37374.91924462835,1211655.3054900412,14.007498829067679
85313.88545069011,6.033157792417207,6.633757594605541,4.21,23974.435567517416,1540418.2221625454,14.247565159527547
60224.65171307354,4.675940132662356,5.428846667140256,3.23,42182.86211046352,712228.4243027219,13.476155363635012
73873.81918888786,6.789870886338685,6.6309090861014255,3.17,33336.32734675036,1525533.406625511,14.237855337211302
63149.485228916594,7.1562944333471945,5.518835024331598,2.04,37578.846872002585,1034218.4018590322,13.849157499026488
58593.79403506247,4.662980906150839,6.333616931880895,2.04,39287.52790248172,874103.6606065923,13.68095539644613
73839.87241657263,6.446181952298759,8.274063584311326,4.19,47602.51020509141,1912825.285217769,14.464092436780982
75984.83110879795,6.725721311036272,7.887775836316504,4.31,42248.68585554967,1754770.5902068643,14.377849258381836
82145.36942107815,6.540967950191393,6.876150328884672,4.23,25736.09605455749,1340066.913084396,14.1082308520491
69017.18280012655,5.77710614834081,5.783612778547622,3.11,55830.75283571365,1446756.8627614232,14.184835654196796
75429.17897604674,6.818759161009513,7.570447110624041,5.48,36769.24968163209,1592768.2418269338,14.280984720789098
69513.53892073044,4.122901533148037,7.641107312416666,6.08,14054.05343322935,660364.9813358303,13.400549477490273
57782.41707710912,5.15930097752672,6.332626733044224,2.46,33426.84937548807,861321.5806924718,13.666224371422427
74372.13845247941,6.562379590475677,8.184510518059634,6.35,34321.96015488425,1648246.7742056048,14.315223326576094
63522.12193223416,5.5380428493757465,6.952195766338214,2.04,31995.525292187416,977135.885657804,13.792382029355833
61193.714830606536,7.647150881972758,9.086807717369458,3.21,33196.059836983484,1591934.1903279135,14.280460934964788
60316.79073047228,4.308730208474473,5.564352875406084,4.12,33831.893626055775,695386.3310386214,13.452224280153851
58469.91220251151,5.4088999650511065,4.807387458070322,2.26,33547.984821256905,568977.0727690812,13.251597175931968
75179.90298976263,4.595920955904108,7.201635798893817,5.13,23978.09330470165,935590.8042953262,13.748934553815536
56186.96329135335,3.9920279464886255,8.960742514901394,5.2,41855.65473511035,984311.774539692,13.799698985832071
73225.06629546855,5.9334985362010135,6.868603895081705,2.3,61830.53972217983,1796245.8079055634,14.401209939285728
74338.92770976378,5.08471486781009,5.186852795730614,4.07,18057.17178445354,720080.2320528892,13.487119306923962
52188.118727456414,5.636892090562989,5.80740147918808,4.03,42495.75467732488,783808.4024661684,13.571921160677462
83311.10394324992,6.690551404507723,8.297556744755871,3.16,30386.36631076522,1598615.9744864176,14.284649422462744
72288.67520295737,6.599434696688808,7.979877823699213,5.11,39146.9204990548,1564125.2379417687,14.262837911626656
54866.21569435776,6.986763275413567,7.285434147207383,3.46,35192.84402784524,929480.6298952122,13.742382322521992
85759.65776192374,4.789357418179967,8.965705366370031,6.22,25897.758021483216,1414495.3431338137,14.162284084449166
59453.34203694822,6.291113540231799,7.482571479130465,6.08,29697.64480583127,837668.1026021099,13.63837843585432
69878.7741990808,7.218330987033392,6.2491922346316775,4.02,26814.17474758404,1197515.4542248368,13.995760348652839
59243.29763001673,6.729520552223568,7.058764827692587,4.26,51405.35248435904,1232004.8298347492,14.02415415507313
57853.33019600966,6.500094305857644,7.31655100341926,4.36,47688.22659778629,1285933.4084066823,14.066996178129545
66643.3146336998,6.392834115438602,7.698007535660317,4.41,30971.15710633633,1361521.9829376258,14.124114471554009
69248.29958792876,5.958735586989858,5.652694477356138,2.21,35990.10338695565,1090826.3744863127,13.902447025427376
75129.72115820681,6.287836930790459,7.447318295797884,3.37,41620.289298398464,1475319.6991355843,14.204385947265841
76209.99530758715,7.009045647695262,5.464338971286142,4.22,22721.6493988536,1066659.3829883514,13.880043188136073
69342.37656545285,6.069486986920962,8.018121332911239,3.43,21641.972863545918,1117432.9800574498,13.926545525476305
77630.95507510817,6.8096274201754685,6.829667440544687,2.29,31739.8891160808,1420283.5588377572,14.166367803049054
70990.80491366566,6.014814126704311,4.651974294470894,2.46,30904.253034662728,1024907.9401935096,13.840114327772643
55860.680838466586,7.751794757089147,9.024502670125976,5.12,40335.22027625752,1494241.2261904366,14.217129764190409
56380.988395076914,5.706260589311099,6.6509045285987805,4.37,43994.24411460791,1125880.4873707383,13.9340768311396
64306.33881913622,4.806617646621004,7.879677057244367,4.28,30762.36020559,1082455.0175112423,13.894743107558739
76547.95669776655,6.503221469897982,6.974804487187535,3.08,40564.644887925286,1554634.9946986004,14.256751989182284
57101.71705023682,5.493161996411708,7.650205974009912,6.09,41104.46662064926,1011365.3649421224,13.826812811134868
76192.65603586528,7.303749825854231,7.337589916967904,6.33,21245.841619210198,1432756.5170942058,14.175111479019803
79585.55222987563,5.778524695376402,8.430787826458772,4.32,31773.337395105867,1612717.553099336,14.293431855273571
70759.85580379449,6.367973326313857,5.493294013074307,4.2,25981.831003107392,973299.8617887148,13.788448523843881
76907.2381605467,5.205508259272862,6.462700239037313,4.21,21658.409322538064,679228.9927468386,13.428715071936628
64744.94244429671,5.900247576145968,8.467599728547725,6.03,28880.01758597632,1270999.9393805678,14.055315289259097
51976.02393282758,5.354922556314238,7.375559650518889,4.42,36360.16874931794,910211.0189369676,13.721432839198402
61252.63767152307,5.189911336240972,7.191572626893767,4.43,40890.266028668106,1026271.795942856,13.841444152357475
58841.14292354737,7.754160967321633,6.916338173639076,4.05,39555.07059403552,1496729.5357664232,14.21879364437127
79112.64140506249,6.35725099295472,7.851529600067239,5.27,33771.74049235577,1490539.0581097947,14.214649067357902
76056.28911195931,6.480979870708167,8.245224408187642,5.4,28470.701474178964,1491838.4944434683,14.215520476508216
52399.64822024587,6.804016970945084,8.971111958926066,3.11,18092.130362361288,996771.2481507692,13.81227758568752
77551.62779915938,5.535920946384011,4.6791342541236505,2.03,35834.49299575758,1064854.308940125,13.87834948774572
64160.8159464993,5.67760880970629,6.53495952378068,4.05,32339.006277820736,985749.787356535,13.801158850478114
71167.03414492463,7.328943583122292,9.44232501801567,4.35,35174.871339599966,1952622.401731699,14.484684360610062
84963.66340838277,7.068466765685594,6.207145313715468,3.02,40447.01074595825,1754969.16194479,14.377962412996713
59712.8223088661,5.735499521536169,6.979752379208059,3.23,42601.84261512793,1122240.3639845713,13.930838461345754
77733.7311864233,5.624500143734938,5.967832307070272,3.23,32074.57598618572,1236931.7282626638,14.028145266923032
85707.07875270022,4.374148490821319,6.350156835634861,4.47,10424.41624545052,966084.4204303528,13.781007536231758
70280.36135172554,4.728804322041256,5.012885305742059,4.4,39662.74186833058,852268.6716506324,13.655658271752692
69330.74121982856,7.3189072604429475,6.252757357745479,2.0,30097.835590492406,1280669.8734660477,14.06289461848829
72988.70596945556,5.959379250218886,5.748437260210997,3.36,50566.64479878423,1190213.5129050135,13.989644111787689
65697.82067402074,5.728201696551619,7.28210684671993,4.2,28742.125952306207,1123851.141411446,13.932272753995766
76245.2184748448,7.955766597400693,7.826124970748363,3.12,32016.234756306465,1689120.4265200938,14.339719085757652
53546.8721395812,7.174569182972826,8.343557927043136,3.49,45504.20368709172,1573347.7884437758,14.268716892008799
73643.05729843827,6.7668531850573865,8.337085350196336,3.34,43152.1395773558,1696977.6628325956,14.344359970673908
84774.45122079093,7.019666732815714,5.450658516539263,2.27,32383.555436974315,1414286.724494317,14.162136587408114
58140.94031695973,5.064855374541297,6.649447661086227,2.27,49337.531521526114,755292.1143602777,13.534861183829795
61881.16371697171,6.293585381888211,6.048295389410787,2.31,21397.44860131345,714706.4288537387,13.479628547520552
75312.25951011907,5.364982405823022,6.6673655468721735,4.09,9487.921585477769,944001.5583308408,13.757884155220195
81328.80730440741,6.483153394079041,6.908829672448301,3.01,31231.54440251791,1523136.4847209472,14.236282900108284
77931.47645746189,6.501686214817977,6.647662430667879,3.33,23182.604845881942,1422916.8108158372,14.16822011772007
84602.59697059699,7.0972458307264805,7.008427330186108,6.11,39683.43799672896,1945618.658114016,14.481091074585557
57497.12815278021,6.674070664973987,7.524542188461938,5.17,43204.157615164986,1051123.8330999936,13.865371418352924
62431.938099572384,6.798993827609197,8.599555446010704,4.48,44115.98341937827,1523915.1446841708,14.236793990541782
72107.42806883395,4.542306380217561,6.981984298910335,3.0,29981.34654081892,1039517.5335082016,13.854268215373985
55577.071754256736,6.533916121710521,7.1625356970304646,3.47,19560.012414389155,818057.8953027214,13.614689612140651
62327.89441093188,5.233977928478238,7.285225481926964,4.43,43364.42818970814,1115466.5850714108,13.924784233778466
73931.1426621128,5.662286845173958,6.981246600259586,2.46,29568.95886212549,1258178.804411881,14.045176634814457
63429.27469095081,6.362565274696503,8.441119043046335,3.31,37998.99693118717,1435423.7077532832,14.176971326978412
73423.90295447822,5.975373485631425,5.8109425115908495,3.49,34711.782422499266,1153470.4397478565,13.958286596643003
75175.87311311385,8.561761656558057,5.197253904709156,2.07,22367.482065856813,1425603.4949813597,14.170106488738996
56636.24612756348,6.257028600548349,7.863188942561924,4.5,28139.368462193237,1048350.6918200088,13.862729671365194
67665.93962726869,6.46712689284725,6.3339205621406265,3.41,24758.489063321493,1214482.378653457,14.009829341578104
65986.81793940437,4.53177765564368,6.860860393623055,2.15,24056.60446550333,821859.065727853,13.619325423205655
54273.9148821629,5.5505436284628695,6.798805805624156,4.44,24233.0614582679,753652.2718451797,13.532687689561673
75547.841619999,3.99242047479906,7.332769652569191,6.12,40043.102161838346,1220001.3342399488,14.014363330019043
70151.08661180457,6.7241233868922325,7.706580734654397,5.41,15255.237756307766,1075675.1076300803,13.888459959176014
74449.12173649532,6.223626135894506,7.39267506203232,3.1,24837.590727940733,1396082.3520452469,14.149181268290818
66919.64032259505,7.826435951789139,7.32056283382634,6.03,18867.78161871417,1137801.932711826,13.944609708823773
68473.86311581227,5.746509589566678,6.232295864706267,2.19,43146.98202004501,1159953.5929204985,13.963891418282346
76113.21733361193,6.377936931302479,7.7362944929124495,5.07,26481.51176570304,1487849.8761712434,14.2128432717262
61212.19547976767,6.408500651453943,5.538058083063562,3.5,32045.559867731183,1103072.438661612,13.913610876854785
59768.80592116668,5.805732788016711,7.425903425332881,3.48,26202.63146426667,897291.1153231284,13.707136746134122
78847.53636813493,5.573231808068186,7.027355369061293,3.26,20653.898307522188,1214320.5743640617,14.009696103798403
75735.34289931707,5.761755984603777,8.065659921374554,5.28,37268.26996505183,1364363.3753658957,14.126199219075739
77847.34896754657,5.239653409902749,7.282521301589923,3.21,30231.80829484752,1249092.9279203585,14.037928988778434
56231.16179588852,5.459845342454068,5.014916517281431,2.47,52657.03375395036,946479.234861472,13.760505367069547
89163.49858832941,4.692855436434486,6.010742815421219,2.27,44016.14744109538,1659805.1840413518,14.322211396914549
62377.064471361926,6.28999319414062,7.218400330226232,4.46,39075.95637823895,1285399.5645622916,14.066580951130593
68864.28229521557,6.002053939783047,4.967388399815217,4.17,29802.32138298291,898281.9024826281,13.708240333843053
82440.89575583878,6.291501387884197,7.037477117350623,5.04,27545.529543414574,1483848.1693759758,14.210150059657174
60948.88088410363,7.161865646199329,6.224971330084706,2.36,39754.38814264675,1353488.41646297,14.118196568621341
69729.60586266218,6.168255827405512,7.241492040124083,5.11,31719.742644433856,1268703.8107933956,14.053507104029277
75491.79999479739,6.29926866657253,7.330292760097652,6.14,26013.680482004947,1448573.8446779854,14.186090765328181
80648.06571340143,6.355333720138657,5.881851884649381,3.49,35091.95552978158,1343605.8001820482,14.110868197873028
84036.59864996801,7.733834889840588,5.740479724362851,4.21,32766.60197226402,1511537.7452908773,14.228638726542234
76590.37671247189,5.94032527607211,7.691535724596852,3.31,40643.078327944415,1662038.7593434926,14.323556176700736
63534.45595944375,6.4696941299034645,8.017692368081633,3.23,38128.983695678784,1166673.195064525,13.969667690683162
67269.99554344284,6.3258218346655575,7.472849853306633,6.39,41780.4736923106,1375633.3727060992,14.134425544656171
50887.44007415203,4.45899739256908,7.063683438622076,4.16,47731.01075600681,839638.4609643505,13.640727865543495
80597.11180091741,6.440796383099272,7.6612802628844605,3.1,34487.574762073586,1638265.394523659,14.309149164191002
66041.12357953933,6.493916521425493,8.219394258320389,5.15,40163.97083410264,1385400.4556730608,14.141500515294112
81316.38029269694,4.1326944402962456,7.2044586149013154,3.36,35589.59472350224,1153233.2406400938,13.95808093615444
67877.02913420956,5.322287407981587,7.958894133895539,5.28,43300.95464130398,1370178.474136888,14.130452292243788
69306.95842002539,5.562622946536268,6.9389081525290255,2.02,36851.38401385537,1181877.1832375266,13.98261541177042
61200.72617535951,5.299694000232763,6.2346146404078375,4.23,42789.69221657104,894251.0686357756,13.703742970381967
70619.16696646326,5.8902693529696615,7.935510755620596,5.15,37865.64854758692,1421135.814954099,14.166967683200419
69910.85188390661,5.899946658742032,5.630525331754607,4.04,38440.73729111237,1028964.4739347702,13.844064461225837
64889.21933811397,3.7270839328418703,7.655452911272443,3.2,25904.979911800237,923508.1256504912,13.73593596016491
69900.13395920537,6.327089455579013,8.366505983691246,6.34,32679.187663398912,1599634.4650367943,14.285286326899817
